Type,DeploymentId,Timestamp,PullRequests
Success,5c3fa9e2-1954-4ec7-a5e2-a45a6ccede18,2024-02-12T20:00:48.512163Z,"[{'MergedAt': '2024-02-12T19:45:47Z', 'CreatedAt': '2024-02-12T19:34:43Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': 'Deployment lead 02/13', 'PullRequestNumber': 1840, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1840'}]"
Success,9257153c-86e9-4b37-81a6-f62230c3b527,2024-02-12T18:52:03.678928Z,"[{'MergedAt': '2024-02-12T18:41:46Z', 'CreatedAt': '2024-02-12T18:24:55Z', 'AuthorUsername': 'D41265109', 'AuthorName': 'D41265109', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-239649](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/239649/)  \n239649-TriggerToggleChanges\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different | Apex class | FileController |\n| Different | Apex class | FileUploadImprovedHelper |\n| Different | Apex class | MergeConatctLightningController |\n| Different | Apex class | MergeConatctLightningControllerTest |\n\n\n[AB#239649](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/239649)', 'Title': '239649 TriggerToggleChanges', 'PullRequestNumber': 1839, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1839'}]"
Failure,5e8fd979-511b-4d1a-b01c-f3f3164b4205,2024-02-12T18:25:29.843866Z,"[{'MergedAt': '2024-02-12T18:05:09Z', 'CreatedAt': '2024-02-12T18:02:35Z', 'AuthorUsername': 'D41224731', 'AuthorName': 'D41224731', 'Description': '', 'Title': 'Lead Conversion Issue Fix', 'PullRequestNumber': 1838, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1838'}]"
Success,ea3d6aa1-8185-4bd1-b7e9-cd8ae022b6b8,2024-02-12T18:15:47.330843Z,"[{'MergedAt': '2024-02-12T18:03:48Z', 'CreatedAt': '2024-02-12T17:56:42Z', 'AuthorUsername': 'D41265109', 'AuthorName': 'D41265109', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-228635](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/228635/)  \n228635 - Trigger toggle changes\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different | Apex class | CC_CommunityTestUtil |\n| Different | Apex class | CC_CommunityUtil |\n| Different (custom selection) | Apex class | CollaborationGroupTriggerHandler |\n\n\n[AB#228635](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/228635)', 'Title': '228635 TriggerToggleChanges', 'PullRequestNumber': 1837, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1837'}]"
Failure,6af37f8b-d2b4-41cf-8e06-922e06b814cc,2024-02-12T17:55:48.845552Z,"[{'MergedAt': '2024-02-12T14:07:39Z', 'CreatedAt': '2024-02-12T12:16:49Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '224550', 'PullRequestNumber': 1824, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1824'}, {'MergedAt': '2024-02-12T14:20:15Z', 'CreatedAt': '2024-02-12T14:19:29Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': 'FLS removal', 'PullRequestNumber': 1832, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1832'}, {'MergedAt': '2024-02-12T14:31:11Z', 'CreatedAt': '2024-02-12T14:12:27Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'Apexclasses.', 'PullRequestNumber': 1831, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1831'}, {'MergedAt': '2024-02-12T14:55:29Z', 'CreatedAt': '2024-02-12T14:52:25Z', 'AuthorUsername': 'D41173592', 'AuthorName': 'D41173592', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-241034](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/241034/)  \n\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different | Lightning page | CU_Case_Practicum_Record_Page |\n\n\n[AB#241034](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/241034)', 'Title': 'D241034 MK', 'PullRequestNumber': 1833, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1833'}, {'MergedAt': '2024-02-12T16:20:21Z', 'CreatedAt': '2024-02-12T16:08:25Z', 'AuthorUsername': 'D41279718', 'AuthorName': 'D41279718', 'Description': '241069 CU: Find Available Discount Button Not Working FIX', 'Title': '241069CUFAD', 'PullRequestNumber': 1834, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1834'}, {'MergedAt': '2024-02-12T16:54:10Z', 'CreatedAt': '2024-02-12T16:38:37Z', 'AuthorUsername': 'D41212327', 'AuthorName': 'D41212327', 'Description': '', 'Title': '240957 Rk V4', 'PullRequestNumber': 1835, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1835'}, {'MergedAt': '2024-02-12T17:43:24Z', 'CreatedAt': '2024-02-12T17:06:26Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '173598', 'PullRequestNumber': 1836, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1836'}]"
Failure,ef1cc2cd-d730-4afe-a113-e2c56e6f1cd3,2024-02-12T14:15:15.843468Z,"[{'MergedAt': '2024-02-12T13:37:35Z', 'CreatedAt': '2024-02-12T12:54:29Z', 'AuthorUsername': 'D41178882', 'AuthorName': 'D41178882', 'Description': '', 'Title': 'Qa+uac 210806', 'PullRequestNumber': 1826, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1826'}, {'MergedAt': '2024-02-12T14:03:48Z', 'CreatedAt': '2024-02-12T14:03:34Z', 'AuthorUsername': 'D41178882', 'AuthorName': 'D41178882', 'Description': '', 'Title': 'Fix xml tag issues', 'PullRequestNumber': 1830, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1830'}]"
Success,e5102407-647a-4d29-9533-60a44c55ec25,2024-02-12T13:44:12.954836Z,"[{'MergedAt': '2024-02-12T13:33:07Z', 'CreatedAt': '2024-02-12T13:29:34Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '226755', 'PullRequestNumber': 1828, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1828'}]"
Success,537d55f6-91b4-427e-921b-20fb8287a9d1,2024-02-12T13:20:51.275688Z,"[{'MergedAt': '2024-02-12T13:11:13Z', 'CreatedAt': '2024-02-12T12:19:48Z', 'AuthorUsername': 'D41279718', 'AuthorName': 'D41279718', 'Description': '241069-CU: Find Available Discount Button Not Working-FIX', 'Title': '241069CU_FAD', 'PullRequestNumber': 1825, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1825'}]"
Failure,2b24c3b9-0fbf-475f-aaf1-23b7db214f54,2024-02-12T12:50:26.515326Z,[]
Success,502ad0f1-0e88-4f71-aebc-9a4d63ee9b2f,2024-02-12T12:41:11.501025Z,[]
Success,702f835f-df20-4f16-8886-d7256e065880,2024-02-12T12:29:25.145199Z,[]
Success,9ca779c1-04ea-4290-bbae-3ae01d8e2768,2024-02-12T12:20:24.038025Z,"[{'MergedAt': '2024-02-12T12:10:27Z', 'CreatedAt': '2024-02-12T12:10:21Z', 'AuthorUsername': 'D41224731', 'AuthorName': 'D41224731', 'Description': '', 'Title': 'Test Class Fixes', 'PullRequestNumber': 1823, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1823'}]"
Success,59111dcf-0a05-4c80-919f-4c6d72e20182,2024-02-12T11:58:47.291925Z,"[{'MergedAt': '2024-02-12T11:48:53Z', 'CreatedAt': '2024-02-12T11:44:14Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'TestClasses.', 'PullRequestNumber': 1822, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1822'}]"
Success,8d69ff71-5288-44ff-af8d-d69f64fbdc7a,2024-02-12T11:49:39.421318Z,[]
Success,5f67b848-22f1-4b7b-9c6d-8a643c8d03e1,2024-02-12T11:29:24.062516Z,[]
Success,5e5b1415-2e64-434c-b2c1-0350aec53ae9,2024-02-12T11:19:57.869627Z,[]
Success,333074be-7d95-4682-ad87-87c2b27694c9,2024-02-12T10:45:04.485375Z,"[{'MergedAt': '2024-02-12T10:30:00Z', 'CreatedAt': '2024-02-12T10:29:54Z', 'AuthorUsername': 'D41224731', 'AuthorName': 'D41224731', 'Description': '', 'Title': 'Test Class fixes', 'PullRequestNumber': 1820, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1820'}]"
Success,d6b549ef-f0d2-44ad-9215-6279a25c3f6c,2024-02-12T10:34:43.859224Z,[]
Success,94462d35-8513-431b-87a2-a14c74496dc7,2024-02-12T10:14:38.013129Z,[]
Success,5502d26f-b630-41b7-b1bc-9eef0f57a21c,2024-02-12T09:41:07.603539Z,"[{'MergedAt': '2024-02-12T09:30:58Z', 'CreatedAt': '2024-02-12T09:29:43Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'FLS.', 'PullRequestNumber': 1818, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1818'}]"
Success,66e288a7-bad0-49ad-bbe5-35f945130d3e,2024-02-12T08:51:58.352267Z,[]
Success,83f9df6c-1a64-4a5f-87eb-631d9ac3dd7d,2024-02-12T08:14:42.127909Z,"[{'MergedAt': '2024-02-12T08:03:19Z', 'CreatedAt': '2024-02-12T07:51:37Z', 'AuthorUsername': 'D41279714', 'AuthorName': 'D41279714', 'Description': 'Bug 241036: CU CCN Registrar services - No Privileges for related section', 'Title': '241036 CU_Registar_Permissions', 'PullRequestNumber': 1815, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1815'}]"
Failure,03ddd8b8-4d8e-4b0a-84c7-ee2f7ca5271b,2024-02-12T07:29:54.463744Z,"[{'MergedAt': '2024-02-12T07:19:47Z', 'CreatedAt': '2024-02-12T07:19:36Z', 'AuthorUsername': 'D41224645', 'AuthorName': 'D41224645', 'Description': '', 'Title': 'Bug 238824', 'PullRequestNumber': 1814, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1814'}]"
Success,719bf08e-1ffe-4e6f-bef2-650de3e58661,2024-02-12T07:05:22.00386Z,"[{'MergedAt': '2024-02-12T06:54:38Z', 'CreatedAt': '2024-02-12T06:54:29Z', 'AuthorUsername': 'D41224645', 'AuthorName': 'D41224645', 'Description': '', 'Title': 'Bug-238824', 'PullRequestNumber': 1813, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1813'}]"
Success,f378ed2a-9a0d-4aa9-b086-2cfdf2a4dff6,2024-02-11T23:38:44.843442Z,[]
Success,b399f3e7-3f4c-4982-9eb2-ae4a98631f9f,2024-02-11T23:29:52.511318Z,[]
Success,73c1b0df-07a8-4985-8c4b-0e770b4d5b45,2024-02-11T23:21:04.5836Z,"[{'MergedAt': '2024-02-11T23:10:14Z', 'CreatedAt': '2024-02-11T23:10:07Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': '227590 - bugfix', 'PullRequestNumber': 1812, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1812'}]"
Success,751a5281-cb82-4171-81f9-95372c338e3c,2024-02-11T22:19:54.161182Z,[]
Success,5ac0ef96-cf27-411b-ae72-643bf41927e4,2024-02-11T20:00:16.559019Z,"[{'MergedAt': '2024-02-11T19:50:14Z', 'CreatedAt': '2024-02-11T19:49:06Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': '228379 - BugFix', 'PullRequestNumber': 1811, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1811'}]"
Success,1e6463ae-117d-41d4-aa1e-66bb70408b08,2024-02-11T19:45:44.776911Z,[]
Success,43b0acc2-348b-4263-b970-31ec5a307d65,2024-02-11T19:33:52.771024Z,[]
Success,08629890-9717-4373-96ff-73d18495db11,2024-02-11T17:10:43.991834Z,"[{'MergedAt': '2024-02-11T16:57:30Z', 'CreatedAt': '2024-02-11T16:53:44Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': 'Mauricio Case fix', 'PullRequestNumber': 1810, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1810'}]"
Success,d357f4ac-3e59-485d-883e-5c2882ad8837,2024-02-11T06:48:50.627137Z,"[{'MergedAt': '2024-02-11T05:57:37Z', 'CreatedAt': '2024-02-09T13:25:22Z', 'AuthorUsername': 'D41279714', 'AuthorName': 'D41279714', 'Description': 'Bug 240869: Exploratory Testing : Field Tracking button showing null object error in Opportunity object for CU Business Admin profile user', 'Title': '240869 Field_Tracking_Permission', 'PullRequestNumber': 1784, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1784'}]"
Failure,c0acb524-ae09-43b9-994f-7a94ee380bb1,2024-02-10T00:27:02.480356Z,"[{'MergedAt': '2024-02-09T23:21:23Z', 'CreatedAt': '2024-02-09T22:16:56Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': '228379-bugfix', 'PullRequestNumber': 1808, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1808'}, {'MergedAt': '2024-02-10T00:15:39Z', 'CreatedAt': '2024-02-10T00:15:24Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': '228379-bugfiz', 'PullRequestNumber': 1809, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1809'}]"
Success,f76985b2-f3cf-4977-838a-36247f4d2990,2024-02-09T22:01:53.242107Z,"[{'MergedAt': '2024-02-09T21:52:12Z', 'CreatedAt': '2024-02-09T21:47:26Z', 'AuthorUsername': 'D41266490', 'AuthorName': 'D41266490', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-240909](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/240909/)  \n\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different (custom selection) | Layout | Event-Event Layout |\n\n\n[AB#240909](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/240909)', 'Title': 'AQ 240909EventLayoutUpdated', 'PullRequestNumber': 1807, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1807'}]"
Failure,56290e34-9a78-483b-a0cb-906672a1254d,2024-02-09T21:46:46.316047Z,"[{'MergedAt': '2024-02-09T21:36:50Z', 'CreatedAt': '2024-02-09T21:10:35Z', 'AuthorUsername': 'D41266490', 'AuthorName': 'D41266490', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-240908](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/240908/)  \n\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different (custom selection) | Layout | Task-NSR |\n\n\n[AB#240908](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/240908)', 'Title': 'AQ 240908 TaskLayout', 'PullRequestNumber': 1806, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1806'}]"
Failure,f7fa97eb-5b47-40bc-ab6c-c60427f12f30,2024-02-09T21:30:30.514457Z,[]
Success,2da2bbdf-8c73-42bb-abd8-ef781a22873c,2024-02-09T21:06:07.070978Z,"[{'MergedAt': '2024-02-09T20:55:45Z', 'CreatedAt': '2024-02-09T20:51:46Z', 'AuthorUsername': 'D41212327', 'AuthorName': 'D41212327', 'Description': '', 'Title': 'RK V3 240957', 'PullRequestNumber': 1805, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1805'}]"
Failure,5b8250d7-6e5e-4f3d-8c8b-0c2c95df6064,2024-02-09T20:46:44.863941Z,"[{'MergedAt': '2024-02-09T20:31:01Z', 'CreatedAt': '2024-02-09T20:28:55Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '233590 02/09', 'PullRequestNumber': 1803, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1803'}]"
Success,3bbecfa4-40be-460f-a352-57749728450f,2024-02-09T20:21:38.364328Z,"[{'MergedAt': '2024-02-09T19:58:38Z', 'CreatedAt': '2024-02-09T19:51:01Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '227617 02/09', 'PullRequestNumber': 1801, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1801'}, {'MergedAt': '2024-02-09T19:59:02Z', 'CreatedAt': '2024-02-09T19:31:05Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '239018 02/09', 'PullRequestNumber': 1800, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1800'}, {'MergedAt': '2024-02-09T19:59:47Z', 'CreatedAt': '2024-02-09T19:30:34Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '239209 02/09', 'PullRequestNumber': 1799, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1799'}]"
Failure,0061c471-5de8-49a1-b980-d156b7def2ef,2024-02-09T20:10:13.609766Z,"[{'MergedAt': '2024-02-09T19:47:05Z', 'CreatedAt': '2024-02-09T18:37:42Z', 'AuthorUsername': 'D41153639', 'AuthorName': 'D41153639', 'Description': '', 'Title': '117239', 'PullRequestNumber': 1796, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1796'}]"
Success,b9b29fcf-8290-4a3b-b34c-4ca6ad7e8d04,2024-02-09T19:57:35.887807Z,"[{'MergedAt': '2024-02-09T19:40:33Z', 'CreatedAt': '2024-02-09T19:10:19Z', 'AuthorUsername': 'D41265567', 'AuthorName': 'D41265567', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-239339](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/239339/)  \n[AB#239339](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/239339)', 'Title': '239339 RR Opp AdmCommDecision', 'PullRequestNumber': 1797, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1797'}]"
Failure,b0d85aca-75a1-431c-8d38-2ec31ff0527d,2024-02-09T19:46:41.719645Z,"[{'MergedAt': '2024-02-09T19:29:21Z', 'CreatedAt': '2024-02-09T19:29:01Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': 'origin picklist values - case recordtypes', 'PullRequestNumber': 1798, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1798'}]"
Success,ee1e59c4-8156-4d67-8bc4-878c1ae5ffb6,2024-02-09T17:52:45.656112Z,"[{'MergedAt': '2024-02-09T17:27:06Z', 'CreatedAt': '2024-02-09T16:44:09Z', 'AuthorUsername': 'D41212327', 'AuthorName': 'D41212327', 'Description': '', 'Title': 'RK 240957', 'PullRequestNumber': 1794, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1794'}]"
Failure,d8d92dd0-4ca9-4f00-bcac-32e32375908b,2024-02-09T17:42:31.758664Z,"[{'MergedAt': '2024-02-09T15:18:27Z', 'CreatedAt': '2024-02-09T11:52:27Z', 'AuthorUsername': 'D41266648', 'AuthorName': 'D41266648', 'Description': 'Case page layout updates', 'Title': '237900_page layout', 'PullRequestNumber': 1781, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1781'}, {'MergedAt': '2024-02-09T15:21:16Z', 'CreatedAt': '2024-02-09T15:06:58Z', 'AuthorUsername': 'D41266650', 'AuthorName': 'D41266650', 'Description': 'vfPageAccess', 'Title': '238968_vfPageAccess', 'PullRequestNumber': 1790, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1790'}, {'MergedAt': '2024-02-09T15:27:40Z', 'CreatedAt': '2024-02-09T15:25:52Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '239255', 'PullRequestNumber': 1792, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1792'}, {'MergedAt': '2024-02-09T16:22:13Z', 'CreatedAt': '2024-02-09T16:20:50Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': 'FLS added', 'PullRequestNumber': 1793, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1793'}, {'MergedAt': '2024-02-09T16:53:21Z', 'CreatedAt': '2024-02-09T16:52:51Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': 'Mauricio case fix', 'PullRequestNumber': 1795, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1795'}]"
Failure,0ababcae-ccd6-4fe2-93f8-9c8ef40e3d62,2024-02-09T15:28:10.368651Z,"[{'MergedAt': '2024-02-09T15:16:01Z', 'CreatedAt': '2024-02-09T15:11:45Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '235572 02/09 1', 'PullRequestNumber': 1791, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1791'}]"
Failure,8193d728-541c-432c-9e3d-e4c564089cb1,2024-02-09T14:59:03.431273Z,"[{'MergedAt': '2024-02-09T14:47:18Z', 'CreatedAt': '2024-02-09T14:43:46Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': 'bug fix - icAgentConsole__incAgentConfiguration__c', 'PullRequestNumber': 1788, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1788'}]"
Success,77813d64-e1c8-4388-a507-086e9b01313a,2024-02-09T14:13:34.983828Z,"[{'MergedAt': '2024-02-09T14:03:53Z', 'CreatedAt': '2024-02-09T13:43:34Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'Apexclass.', 'PullRequestNumber': 1786, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1786'}]"
Success,ae399093-ab73-4a9f-93e7-b202b3c65729,2024-02-09T14:02:35.932365Z,[]
Success,6bacbe44-fe4d-4068-9398-3f3014cbb435,2024-02-09T13:52:15.473093Z,[]
Success,ad1bcfa2-836c-4465-aaaa-44119ddeb15d,2024-02-09T13:38:09.137884Z,"[{'MergedAt': '2024-02-09T13:06:39Z', 'CreatedAt': '2024-02-09T13:06:32Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': '240844 -- bugfix', 'PullRequestNumber': 1783, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1783'}]"
Success,d372dd2c-e12c-46a3-a6ed-9e4b46fbbb7c,2024-02-09T12:45:27.138516Z,"[{'MergedAt': '2024-02-09T12:34:40Z', 'CreatedAt': '2024-02-09T10:59:11Z', 'AuthorUsername': 'D41279718', 'AuthorName': 'D41279718', 'Description': ""237555 Pop-up didn't come when clicks on the link in the search results for a brand profile-FIX"", 'Title': '237555_POPUP', 'PullRequestNumber': 1780, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1780'}]"
Failure,b336a4e5-a6dc-4755-8a61-3afb2baede0a,2024-02-09T11:06:19.747059Z,"[{'MergedAt': '2024-02-09T10:44:20Z', 'CreatedAt': '2024-02-09T10:37:35Z', 'AuthorUsername': 'D41279718', 'AuthorName': 'D41279718', 'Description': ""239011 Exploratory Testing: User is not able to edit the record for 'Task' Object and 'CU Registrar Services' Profile-FIX"", 'Title': '239011_ET', 'PullRequestNumber': 1779, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1779'}]"
Failure,1006bad8-d8b0-46ca-b447-9fa13027549e,2024-02-09T10:40:49.760501Z,"[{'MergedAt': '2024-02-09T10:30:31Z', 'CreatedAt': '2024-02-09T10:30:25Z', 'AuthorUsername': 'D41224731', 'AuthorName': 'D41224731', 'Description': '', 'Title': 'Test Class issue fix', 'PullRequestNumber': 1778, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1778'}]"
Success,308544d2-acd3-4236-b1c8-e43b53c2c141,2024-02-09T10:29:27.444207Z,"[{'MergedAt': '2024-02-09T10:19:45Z', 'CreatedAt': '2024-02-09T10:04:45Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '209866 9/2', 'PullRequestNumber': 1777, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1777'}]"
Success,eb5bdcc0-f04b-4ccc-8484-aa75bfd9a6f3,2024-02-09T09:36:44.712607Z,"[{'MergedAt': '2024-02-09T09:26:34Z', 'CreatedAt': '2024-02-09T09:23:39Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '224550', 'PullRequestNumber': 1776, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1776'}]"
Success,6216179e-b50b-44cf-925a-c508067073b1,2024-02-08T23:42:22.60497Z,[]
Success,49de7287-2fbe-4285-989d-b268ef885036,2024-02-08T23:21:08.275956Z,[]
Success,5b7d2535-7d7b-45e1-a036-19ee101c181a,2024-02-08T23:08:46.032891Z,[]
Success,6801ff02-e0f6-4e58-b44d-23daff2286f6,2024-02-08T22:57:35.160185Z,[]
Success,609e62c0-ad1e-413d-9e81-13e22e5b1dd8,2024-02-08T22:46:09.637213Z,"[{'MergedAt': '2024-02-08T22:19:08Z', 'CreatedAt': '2024-02-08T21:26:42Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '227583 02/08', 'PullRequestNumber': 1774, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1774'}, {'MergedAt': '2024-02-08T22:28:16Z', 'CreatedAt': '2024-02-08T22:18:08Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': '227327 - bugfiz', 'PullRequestNumber': 1775, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1775'}]"
Failure,4654aa03-e349-49ef-b902-e3eba452a4a3,2024-02-08T22:34:32.679003Z,"[{'MergedAt': '2024-02-08T22:18:42Z', 'CreatedAt': '2024-02-08T20:34:50Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '233590 02/08', 'PullRequestNumber': 1773, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1773'}]"
Failure,c98fd362-aacc-46f2-852e-b5e8db3278fd,2024-02-08T22:01:40.507371Z,[]
Success,cd9b1fdc-e5fc-4e3e-8365-560928bd9106,2024-02-08T21:50:21.355669Z,[]
